['John', ',', 'only', 'son', 'of']	[0.2099328128436852, 0.5525636010679161, 0.13476198044397392, 0.05436602841925343, 0.0, 0.0, 0.024989736658535686, 0.01282828372304302, 0.0, 0.007560410420909056, 0.0029971464226835175]
['of', 'a', 'death', ';']	[0.0, 0.0, 0.0, 0.0, 0.5391944519475073, 0.03972472189956147, 0.059576419916864826, 0.13380099294307482, 0.04299222574228795, 0.14719834396145573, 0.03751284358924787]
['were', 'cats', ',', 'and', 'rabbits']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16003941680948663, 0.2875423922286172, 0.05774474821362883, 0.2259526470927032, 0.26872079565556417]
[',', 'Do', 'you', 'think', 'they']	[0.0, 0.0, 0.0, 0.35566125528302817, 0.14091341582935046, 0.06229010223142846, 0.0, 0.08392232474440835, 0.03370684561889065, 0.1813534206827978, 0.14215263561009617]
['order', 'per', 'household', 'All']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]
['in', 'a', 'place', 'that', 'she']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.07577604763797163, 0.0, 0.2041833886897372, 0.08200890503769656, 0.22061683883439107, 0.4174148198002034]
['rubbed', 'back', 'and', 'forth', 'on']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1251015662532225, 0.18356883693853787, 0.6913295968082396]
['a', 'lot', 'of', 'powerful', 'people']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07972203126755953, 0.0, 0.1566152025176027, 0.7636627662148379]
['most', 'congenial', 'to', 'him', '.']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.2672137296694411, 0.10018721721066325, 0.315010684199803, 0.14459651871740528, 0.1414499464250679, 0.031541903777619534]
['turned', 'up', 'all', 'of', 'a']	[0.0, 0.0, 0.0, 0.5424372321356417, 0.0, 0.12666910866061404, 0.0, 0.08532949611003567, 0.0, 0.1508680410090433, 0.09469612208466537]
['', 'Why', ',', 'what', 'art']	[0.0, 0.0, 0.2694790577670381, 0.13589242738094856, 0.107681485363667, 0.04760008613983084, 0.14277470473502824, 0.12826146510554817, 0.051515367529824045, 0.07559150844498339, 0.04120389753313168]
['when', 'Peter', 'thrust', 'forth', 'his']	[0.0, 0.0, 0.0, 0.10685661770774113, 0.1693468802856963, 0.22457693804706608, 0.14033546916707554, 0.12607018109439364, 0.14177870791665428, 0.07925340237160258, 0.011781803409770374]
['whore', ',', 'though', 'I', 'had']	[0.0, 0.0, 0.26087326709461595, 0.1315527143297817, 0.0, 0.046079981458216686, 0.034553801686228645, 0.3104136154557161, 0.14961068601519634, 0.048785000056666465, 0.01813093390357805]
['she', 'accepted', 'the', 'invitation', 'and']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.37423761657522836, 0.11206528749526413, 0.09002056023456734, 0.044030809093059474, 0.37964572660188073]
['Ivanovitch', 'is', 'the', 'greatest', 'genius']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08645213116001685, 0.7766415643905258, 0.0, 0.09154348474819045, 0.04536281970126701]
['', 'The', 'physician', "'s", 'voice']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16181115817254635, 0.2907256751979062, 0.1167680409377184, 0.0571135227919296, 0.37358160289989945]
[',', 'and', 'the', 'patent', 'leather']	[0.0, 0.0, 0.0, 0.0, 0.2104577524054846, 0.0, 0.0, 0.1880101735352927, 0.30205216137352997, 0.19698612582027938, 0.10249378686541338]
['of', 'Laura', ',', 'which']	[0.915235159877554, 0.027374864113747302, 0.021364220995945492, 0.0107735119541344, 0.004268478355134071, 0.0, 0.001414892111591718, 0.0025421328734082584, 0.010210308230574646, 0.003995248474884249, 0.0028211830130261033]
['minute', ',', 'graphic', ',', 'and']	[0.0, 0.0, 0.0, 0.07751573733924634, 0.12284731234288217, 0.29867237124382284, 0.1221622873793828, 0.05487216376669734, 0.17631232771413785, 0.10061075853993616, 0.047007041673894356]
['time', ',', 'to', 'let', 'him']	[0.323955775448983, 0.21317078479071094, 0.0, 0.10486800905532231, 0.04985859712646822, 0.08081243372579995, 0.03856266873111314, 0.03464272189539334, 0.10336128910995064, 0.031111396545609467, 0.019656323570649042]
['A', 'couple', 'of', 'days', 'had']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2930885286374807, 0.0, 0.10575096827940356, 0.15517457401676832, 0.44598592906634743]
['shy', 'to', 'do', 'so', '.']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.24735642540060943, 0.09274206063708171, 0.11108627489998535, 0.06692559929378514, 0.31643460142023316, 0.16545503834830516]
['of', 'that', 'motley', 'throng']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.3750331736482864, 0.5062041844689238, 0.10105507829125876, 0.0, 0.0, 0.01770756359153103]
['venture', ',', 'and', 'having', 'also']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.589740751186549, 0.2105470797982084, 0.07723700773084255, 0.1224751612844001]
['I', 'want', 'to', 'cure', 'you']	[0.0, 0.0, 0.0, 0.0, 0.19359576440479356, 0.08557808272102346, 0.3208603829095761, 0.028824449598888035, 0.16208008845006747, 0.15855305529615527, 0.05050817661949616]
['you', ',', 'but', 'if', 'she']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.2847430043084238, 0.0915081590535524, 0.16441246467436224, 0.15408207955132547, 0.1291963641266196, 0.1760579282857164]
['...', '"', 'Where', '?', '"']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08723505284101381, 0.23510247925317404, 0.12590313716785176, 0.27711754315730325, 0.2746417875806571]
[',', 'even', 'the', 'smaller', 'ones']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.23288542830470382, 0.11642187707258364, 0.15688115641401942, 0.2100342563144071, 0.082185476017344, 0.2015918058769421]
['kissed', 'her', ',', 'pulled', 'her']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2341636335044649, 0.7658363664955351]
['a', 'picture', 'of', 'youth', 'and']	[0.0, 0.0, 0.0, 0.09507408877693996, 0.37668467980186054, 0.09990699782177984, 0.1997782395192169, 0.02243381429548086, 0.09010392853196296, 0.0793288550715304, 0.03668939618122829]
['seas', ',', 'Ned', '?', '"']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07343255473261406, 0.19790411208893272, 0.4239300010712823, 0.18143336683512104, 0.12329996527204985]
['a', 'wealthy', 'lawyer', '.', '']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.31498869268151464, 0.19258387969638607, 0.49242742762209935]
['quick', ',', 'and', 'warm', ',']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13646836989806918, 0.0, 0.19695976943653162, 0.33717900605888357, 0.3293928546065157]
['of', 'low', 'in', 'the']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.06302657710095642, 0.37809179208685034, 0.0849145639758835, 0.170526859655495, 0.1000896095269603, 0.20335059765385446]
[',', 'no', 'problem', ',', 'and']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03249711347048454, 0.20663462371659783, 0.7608682628129175]
['just', 'before', 'she', 'disappeared', '.']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11572083964816039, 0.10395766157641932, 0.04175390589249282, 0.20422648497759135, 0.5343411079053361]
['went', 'on', ',', '"', 'such']	[0.0, 0.0, 0.0, 0.0, 0.049269807323210235, 0.13067689759797776, 0.09799013501484334, 0.3667887782310472, 0.18856740126173585, 0.1152899852058133, 0.051416995365372364]
['off', 'their', 'own', 'limbs']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3968569144804795, 0.11954621243444014, 0.2923619028688255, 0.1912349702162549]
['Nicholas', 'Nickleby', 'was', ',']	[0.0, 0.0, 0.0, 0.0, 0.6924494872347409, 0.11478524532979979, 0.057382352424590874, 0.051549359579065875, 0.041408917362004506, 0.030380861833659855, 0.012043776236138167]
['was', 'a', 'band', '.', '']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.09385952964984112, 0.0, 0.12645524161071447, 0.253949549160688, 0.28568684093080055, 0.24004883864795593]
['Jack', "'s", 'face', 'for', 'a']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3349069089355745, 0.0, 0.0, 0.6650930910644256]
['into', 'the', 'watery', 'glens', 'and']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.03441303813814892, 0.025805160019963243, 0.44045858903464397, 0.2979490923267297, 0.10929952754268961, 0.09207459293782452]
['I', 'wished', 'for', 'John', ',']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2826395760118958, 0.0, 0.22209998281669469, 0.4952604411714095]
['in', 'contrast', 'to', 'the', 'women']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1922873942729594, 0.17274112355230908, 0.1387606551973967, 0.20361161614760717, 0.2925992108297275]
['sniffed', 'into', 'her', 'handkerchief', '.']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13575928008249327, 0.16358044569221375, 0.3200415263741361, 0.380618747851157]
['a', 'placid', ',', 'contented', ',']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.3483715205516386, 0.3134782624472984, 0.1408063889708316, 0.11310790614173304, 0.01844109319495199, 0.06579482869354628]
['which', 'we', 'found', 'beside', 'his']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.14265587323370033, 0.0, 0.35236239521407187, 0.1801214813923347, 0.2013735412082841, 0.12348670895160903]
['glance', 'the', 'dimensions', 'of', 'a']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5724580226964849, 0.09196958855986162, 0.13495235040844078, 0.2006200383352126]
['of', 'her', 'familiar', ',']	[0.0, 0.7590831448976104, 0.09873546765690176, 0.0, 0.0, 0.0, 0.0, 0.02349710557193566, 0.018874913496882882, 0.06000857047894561, 0.03980079789772366]
['you', "'re", 'a', 'great', 'mom']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]
['it', 'is', 'as', 'true', 'as']	[0.06617348722491902, 0.08708753029343996, 0.21239343365427446, 0.19707391541560798, 0.10863432571282138, 0.14256318884574645, 0.06976844218594178, 0.051556382653865696, 0.02842175611121537, 0.025817321040089006, 0.010510216862078817]
['woman', 'who', 'looks', 'just', 'like']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10081057338615909, 0.8991894266138409]
['', 'The', 'physician', 'was', 'the']	[0.0, 0.0, 0.0, 0.0, 0.166389256353827, 0.22065472746135367, 0.22061524194960802, 0.19818940763762258, 0.0, 0.13627118880655253, 0.05788017779103593]
['taller', 'and', 'thinner', 'than', 'she']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.38348186505475507, 0.28755993158075177, 0.0, 0.051878081589193055, 0.05074915998336103, 0.22633096179193907]
['when', 'I', 'might', 'have', 'died']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06928363574101896, 0.6846494768748927, 0.09999451837424497, 0.07336389938170168, 0.07270846962814166]
['king', ',', 'and', 'the', 'son']	[0.0, 0.24227578279508485, 0.2836196744626329, 0.19069764374313933, 0.07555463512344136, 0.03339856548220283, 0.05008888336133545, 0.05624660174703922, 0.04518214974260465, 0.017679575461844167, 0.005256488080675349]
['keys', ',', 'and', 'to', 'look']	[0.0, 0.0, 0.0, 0.0, 0.39859563539659093, 0.24667621478349475, 0.13212432471613433, 0.023738742091077073, 0.11441410146168433, 0.0373081101020068, 0.047142871449011636]
['with', 'only', 'a', 'few', 'pages']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18111737114421345, 0.2657641000514039, 0.5531185288043827]
['What', 'you', 'want', 'with', 'him']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.040826178917417626, 0.0, 0.16501311070824362, 0.11046070408311856, 0.41061645944354414, 0.2730835468476761]
['in', 'the', 'village', 'square', '?']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18638055577972673, 0.5988681213647024, 0.0732295151658115, 0.14152180768975936]
['not', 'appear', 'among', 'us']	[0.0, 0.0, 0.0, 0.332798589518592, 0.1582262402856424, 0.1865150761802646, 0.13986127489370972, 0.03141104732573111, 0.08831227308257353, 0.05553675331639575, 0.007338745397090868]
['would', 'lock', 'the', 'door', 'and']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.1428948264771359, 0.0803639564268733, 0.144389705615134, 0.19331056152018994, 0.2647454886062547, 0.1742954613544122]
['moreover', ',', 'had', 'determined', 'to']	[0.0, 0.0, 0.0, 0.1758602620316397, 0.13935209339461335, 0.0, 0.18476671195080974, 0.2074811608044206, 0.2000002400513712, 0.04891200613127532, 0.043627525635870024]
['men', 'who', 'had', 'been', ',']	[0.0, 0.0, 0.0, 0.0, 0.48998975289218166, 0.07876277427750036, 0.11812301986751986, 0.09285119984412037, 0.09589646349034894, 0.10423295067607671, 0.020143838952251837]
['on', 'Monday', 'week', ',']	[0.0, 0.0, 0.056692620833767325, 0.1715331333765125, 0.1812310216942121, 0.10014038410038463, 0.18772962051455255, 0.08769625986695384, 0.09212070278405353, 0.07951417008123722, 0.043342086748326215]
['I', 'could', 'hear', 'someone', 'running']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17524054729505512, 0.08571356435914451, 0.7390458883458003]
['shivering', ',', 'as', 'if', 'with']	[0.0, 0.0, 0.19571165408888444, 0.29607939067240013, 0.23461401924772182, 0.0, 0.025922861925972568, 0.06986330505514982, 0.0, 0.10979806204926662, 0.06801070696060464]
['with', 'my', 'headphones', 'on', ',']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]
['passing', 'from', 'the', 'condition', 'of']	[0.0, 0.0, 0.0, 0.20798212052160558, 0.16480553109901605, 0.21855449291417323, 0.10925769161659822, 0.14722725177547133, 0.0, 0.1349741331675928, 0.017198778905542753]
['up', 'in', 'the', 'dark', 'as']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10176015705597269, 0.40871292763708583, 0.2398913427389707, 0.24963557256797084]
['Is', 'it', 'that', 'the', 'books']	[0.0, 0.0, 0.0, 0.3553569368386541, 0.32851663715913065, 0.1867104127497295, 0.04666925036821059, 0.0, 0.04490400620140858, 0.03294513585700664, 0.004897620825860074]
['a', 'bad', 'case', 'of', 'grippe']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4997551074873987, 0.2361450909114724, 0.21945600915253802, 0.04464379244859088]
['or', 'not', ')', 'was']	[0.0, 0.0, 0.0, 0.0, 0.07786223738911197, 0.24093041027167647, 0.07742805958490748, 0.1159289896749178, 0.24212297457276133, 0.11842706202536207, 0.12730026648126286]
['of', 'snowcapped', 'mountains', ',']	[0.0, 0.0, 0.0, 0.0, 0.14038275888027615, 0.12411105572477385, 0.046533317406724006, 0.2508188608570929, 0.0, 0.21351965022688546, 0.22463435690424777]
['slug', 'of', 'lead', '.', '']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11816981111467513, 0.47462121577145844, 0.2553611274753721, 0.15184784563849427]
['which', 'made', 'me', 'feel', 'even']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04654348490183453, 0.0, 0.06717449663892938, 0.24642265858966309, 0.639859359869573]
['sending', 'of', 'missionaries', 'there', '.']	[0.0, 0.0, 0.0, 0.0, 0.23030579308893534, 0.2036111510258621, 0.3053620731176686, 0.0, 0.0, 0.18861821310461843, 0.07210276966291557]
['', 'At', 'this', 'place', 'was']	[0.05743788369356837, 0.6992172201408078, 0.17698103359922643, 0.052061150004358854, 0.002946670008589444, 0.0013025613991190317, 0.006837223625420739, 0.0008774586717666672, 0.0, 0.0017237815619417555, 0.0006150172952007941]
['in', 'money', ',', '"', 'she']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2563658812409159, 0.27636713597462026, 0.07400068587075351, 0.2533662359674594, 0.13990006094625076]
['I', 'dropped', 'a', 'nickel', 'out']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.06641323170961333, 0.24900505221734756, 0.26843202688055656, 0.10781394482082299, 0.19335763335865422, 0.11497811101300516]
['light', '-', 'years', 'away', 'and']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.038107320940822115, 0.09183331761700705, 0.3892846882677121, 0.4807746731744586]
['if', 'I', 'needed', 'teaching', 'more']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11663095713928168, 0.0, 0.25249374391083645, 0.2881657503001774, 0.34270954864970454]
["['when',", "'I',", "'was',", "'engaged',", "'to']"]	[0.0, 0.0, 0.0, 0.04909516213612538, 0.038903124220218355, 0.1891663421534975, 0.2192217513900039, 0.1505993161373481, 0.18146165212220214, 0.0910322337245271, 0.08052041811607727]
['make', 'a', 'lunch', 'date', '.']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2695350415632, 0.35155956751909306, 0.37890539091770703]
['rests', 'her', 'elbows', 'on', 'the']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07195220703462406, 0.3878290139264893, 0.0, 0.17777580013448085, 0.3624429789044058]
['way', 'of', 'public', 'amusement', 'had']	[0.0, 0.0, 0.0, 0.16115115385316822, 0.0, 0.39513358227152734, 0.12698449530559078, 0.11407635157649731, 0.18327204271645192, 0.014940320862841533, 0.004442053413922864]
['a', 'jewelry', 'store', 'and', 'buy']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4277475227477491, 0.4602832155579809, 0.1119692616942699]
['a', 'farmer', "'s", 'daughter', 'in']	[0.0, 0.0, 0.0, 0.19875784915097183, 0.20999492845681889, 0.092827254840644, 0.13921596551635215, 0.17196365516903264, 0.07534697735397955, 0.05528051092385142, 0.05661285858834939]
['said', ',', 'and', 'gestured', 'toward']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20866875800989343, 0.2624501653943029, 0.5288810765958036]
['male', 'dissembler', 'who', 'by', 'deluging']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.2239759133312611, 0.2519278126910028, 0.18859917808125443, 0.12119937618592865, 0.14820243789683, 0.06609528181372307]
['a', 'feeling', 'akin', 'to', 'contempt']	[0.0, 0.0, 0.0, 0.1181296417317541, 0.3744248456610155, 0.24826907122657663, 0.24822464420957688, 0.0, 0.0, 0.010951797171076996, 0.0]
[',', 'his', 'eyes', 'lost', 'and']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.51533303766641, 0.32407640285635225, 0.1605905594772377]
['a', 'little', 'faster', 'and', 'his']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.17851659240039733, 0.0, 0.24051216650809082, 0.28980035374294, 0.09449799777226654, 0.19667288957630527]
['like', 'a', 'sieve', ',', '"']	[0.0, 0.0, 0.0, 0.0, 0.060440492254763646, 0.1870220158610365, 0.26044833586157234, 0.1619815945123696, 0.11566014943691341, 0.07778599328986302, 0.13666141878348156]
["['what',", "'they',", "'might',", "'be',", "'doing']"]	[0.0, 0.0, 0.12889421029859283, 0.021666182223293487, 0.0, 0.022767541062290862, 0.17641686830500197, 0.1431467102423029, 0.13141469166015726, 0.13859832679992912, 0.2370954694084317]
['up', 'several', 'hours', '.', '']	[0.0, 0.4372006917903337, 0.0, 0.17206247526151536, 0.13634271804984116, 0.12053929423044316, 0.022597073264956823, 0.020300050554751384, 0.04892028471722751, 0.015951909293829943, 0.026085502837100753]
['she', 'really', 'loved', 'him', 'or']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20854564772939635, 0.18734670380722898, 0.1504931242472297, 0.1472182356182089, 0.306396288597936]
["['When',", "'he',", "'reached',", "'the',", "'turnoff']"]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]
['were', 'half', '-', 'dead', '.']	[0.0, 0.0, 0.0, 0.0, 0.17265379916614215, 0.0, 0.11446069449207377, 0.15423841779043926, 0.20649612812792073, 0.20200255524659758, 0.15014840517682665]
[',', 'young', 'men', 'all', ',']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6058995629911516, 0.059271455138950074, 0.3348289818698984]
['was', 'about', 'to', 'have', 'you']	[0.0, 0.0, 0.0, 0.4503260563356119, 0.17841972352235494, 0.0, 0.0, 0.0, 0.0, 0.10437430346732547, 0.26687991667470773]
['not', 'trouble', 'your', 'pretty']	[0.0, 0.0, 0.0, 0.0, 0.06619092309869062, 0.11703752527305586, 0.24134669986678842, 0.15768253464659707, 0.14249732658991077, 0.13939643492559442, 0.13584855559936282]
['a', 'white', 'man', ';', '']	[0.0, 0.0, 0.15841113975978457, 0.15976658434622834, 0.059576199811612635, 0.11850918521439902, 0.1061454806013901, 0.14414226250349513, 0.12469430522760416, 0.07798059949661916, 0.05077424303886684]
['when', 'the', 'train', 'started', ',']	[0.0, 0.0, 0.0, 0.04658361280508122, 0.11073889952076159, 0.3916128116855923, 0.14682852514860842, 0.14289514335853679, 0.04414837494574795, 0.08637531976872087, 0.030817312766950995]
['is', 'between', 'us', ',', 'not']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.43690908843668785, 0.0, 0.21019159577048332, 0.15421320422057072, 0.1986861115722582]
['she', 'hugged', 'me', ',', 'I']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12070974287453651, 0.8792902571254635]
['Oh', ',', 'Clive', '!']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8462223491192332, 0.017679132928184287, 0.04260423953466747, 0.06251568972525413, 0.03097858869266074]
['I', 'was', 'deafened', ',', 'and']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16470051212417536, 0.517854697003925, 0.2377061799615973, 0.05813336088365344, 0.021605250026649113]
['it', 'whether', 'we', 'want', 'him']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1293645446029116, 0.34864339704168945, 0.14003031012213266, 0.2054746549953807, 0.17648709323788575]
['who', 'has', 'a', 'furnished', 'upper']	[0.0, 0.0, 0.0, 0.0, 0.5060771334345016, 0.1491393193145839, 0.018639078909236963, 0.06697756646889087, 0.09415383509930828, 0.07894709883738253, 0.08606596793609583]
["['what',", "'he',", "'could',", "'say',", "'without']"]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.37053383807305484, 0.09061765803390583, 0.5388485038930393]
['we', 'can', 'not', 'travel', 'through']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4746909667078803, 0.0, 0.0, 0.2513232738617785, 0.27398575943034126]
['with', 'a', 'note', 'of', 'tenderness']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.11618275033164902, 0.5227288189723738, 0.17218400306177056, 0.12573920699173666, 0.04305104637093707, 0.02011417427153294]
['ripped', 'out', 'his', 'heart', '.']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.060751015080660976, 0.9392489849193391]
['-', 'will', 'alone', ',', 'and']	[0.0, 0.41198934210847005, 0.08038242049537135, 0.12160531876263933, 0.09636034623014625, 0.12778689202312524, 0.07452901454613624, 0.03825888032597855, 0.015366425758901488, 0.022548054264598577, 0.011173305484632957]
['lake', ',', 'to', 'which', 'my']	[0.0, 0.0, 0.0, 0.0, 0.0, 0.15923039923110086, 0.0, 0.3933017519162976, 0.20104896308905243, 0.15452951347957922, 0.09188937228396991]
['going', 'her', 'own', 'way', ',']	[0.0, 0.0, 0.0, 0.0, 0.1886391639877876, 0.13897840197936923, 0.15632272373042982, 0.20596738778886547, 0.1052869191234239, 0.11403102559415684, 0.09077437779596711]
